system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_0,Uasin Gishu,20.8602702702703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_1,Uasin Gishu,24.097894736842132,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_2,Uasin Gishu,24.034736842105296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_3,Uasin Gishu,21.202972972973004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_4,Uasin Gishu,22.08894736842108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_5,Uasin Gishu,23.183157894736873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_6,Uasin Gishu,23.743684210526347,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_7,Uasin Gishu,24.08105263157897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_8,Uasin Gishu,24.184210526315812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_9,Uasin Gishu,19.24947368421055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_10,Uasin Gishu,18.836486486486507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_11,Uasin Gishu,18.81324324324327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_12,Uasin Gishu,19.000810810810833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_13,Uasin Gishu,19.994210526315822,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_14,Uasin Gishu,21.235263157894764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_15,Uasin Gishu,22.33210526315792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_16,Uasin Gishu,23.08526315789476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_17,Uasin Gishu,23.80842105263161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_18,Uasin Gishu,23.972631578947396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_19,Uasin Gishu,19.416486486486512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_20,Uasin Gishu,18.955405405405433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_21,Uasin Gishu,18.450540540540572,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_22,Uasin Gishu,18.431081081081107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_23,Uasin Gishu,18.46783783783787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_24,Uasin Gishu,18.886842105263185,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_25,Uasin Gishu,19.49702702702706,"{""type"":""MultiPoint"",""coordinates"":[]}"
