system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_0,Uasin Gishu,21.036315789473715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_1,Uasin Gishu,23.78729729729732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_2,Uasin Gishu,23.2605263157895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_3,Uasin Gishu,21.17210526315792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_4,Uasin Gishu,21.866315789473717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_5,Uasin Gishu,22.992162162162195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_6,Uasin Gishu,23.585675675675713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_7,Uasin Gishu,23.681578947368454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_8,Uasin Gishu,23.38578947368424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_9,Uasin Gishu,19.56578947368424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_10,Uasin Gishu,19.066842105263188,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_11,Uasin Gishu,18.799473684210557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_12,Uasin Gishu,19.05315789473687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_13,Uasin Gishu,20.030526315789505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_14,Uasin Gishu,21.297894736842135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_15,Uasin Gishu,22.23578947368423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_16,Uasin Gishu,22.75631578947371,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_17,Uasin Gishu,23.135789473684238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_18,Uasin Gishu,23.26842105263161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_19,Uasin Gishu,19.57702702702705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_20,Uasin Gishu,19.174736842105293,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_21,Uasin Gishu,18.878421052631595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_22,Uasin Gishu,18.8426315789474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_23,Uasin Gishu,18.788421052631605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_24,Uasin Gishu,19.165263157894767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_25,Uasin Gishu,19.686315789473714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_26,Uasin Gishu,20.373684210526342,"{""type"":""MultiPoint"",""coordinates"":[]}"
