system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_58,Uasin Gishu,20.512162162162188,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_59,Uasin Gishu,19.693243243243277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_60,Uasin Gishu,18.724054054054083,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_61,Uasin Gishu,18.25594594594597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_62,Uasin Gishu,18.139189189189217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_63,Uasin Gishu,18.606756756756788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_64,Uasin Gishu,18.568333333333374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_65,Uasin Gishu,18.382777777777804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_66,Uasin Gishu,18.323888888888916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_67,Uasin Gishu,18.477894736842142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_68,Uasin Gishu,20.785135135135164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_69,Uasin Gishu,20.22783783783787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_70,Uasin Gishu,19.89333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_71,Uasin Gishu,19.88333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_72,Uasin Gishu,19.503333333333362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_73,Uasin Gishu,18.81378378378382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_74,Uasin Gishu,18.53270270270274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_75,Uasin Gishu,18.497567567567593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_76,Uasin Gishu,19.03648648648652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_77,Uasin Gishu,19.68675675675679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_78,Uasin Gishu,20.17055555555559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_79,Uasin Gishu,20.049444444444475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_80,Uasin Gishu,19.69777777777781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_81,Uasin Gishu,18.980270270270296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_82,Uasin Gishu,19.478108108108138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_83,Uasin Gishu,20.133333333333358,"{""type"":""MultiPoint"",""coordinates"":[]}"
