system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_58,Uasin Gishu,20.84888888888892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_59,Uasin Gishu,20.495405405405435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_60,Uasin Gishu,19.906315789473716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_61,Uasin Gishu,20.079473684210555,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_62,Uasin Gishu,20.305263157894764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_63,Uasin Gishu,20.04210526315793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_64,Uasin Gishu,19.417368421052664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_65,Uasin Gishu,18.75368421052634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_66,Uasin Gishu,18.438648648648677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_67,Uasin Gishu,18.690540540540567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_68,Uasin Gishu,21.043157894736876,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_69,Uasin Gishu,21.313684210526343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_70,Uasin Gishu,21.309473684210566,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_71,Uasin Gishu,20.692105263157924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_72,Uasin Gishu,20.31684210526318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_73,Uasin Gishu,20.083513513513545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_74,Uasin Gishu,19.576842105263182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_75,Uasin Gishu,19.71315789473687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_76,Uasin Gishu,19.433157894736866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_77,Uasin Gishu,19.694210526315818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_78,Uasin Gishu,19.898421052631605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_79,Uasin Gishu,20.006666666666696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_80,Uasin Gishu,19.4375675675676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_81,Uasin Gishu,19.15162162162165,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_82,Uasin Gishu,19.680000000000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_83,Uasin Gishu,21.332702702702733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_84,Uasin Gishu,20.533157894736874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_85,Uasin Gishu,19.90157894736845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_86,Uasin Gishu,19.774210526315812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_87,Uasin Gishu,19.1863157894737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_88,Uasin Gishu,19.264210526315818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_89,Uasin Gishu,19.30157894736845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_90,Uasin Gishu,19.61894736842109,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_91,Uasin Gishu,20.01105263157898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_92,Uasin Gishu,20.449473684210556,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_93,Uasin Gishu,21.288421052631605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_94,Uasin Gishu,21.844210526315813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_95,Uasin Gishu,21.762432432432465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_96,Uasin Gishu,20.626756756756787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_97,Uasin Gishu,19.046315789473717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_98,Uasin Gishu,18.980810810810834,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_99,Uasin Gishu,19.938648648648673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_100,Uasin Gishu,21.47216216216219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_101,Uasin Gishu,19.925789473684244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_102,Uasin Gishu,20.119473684210554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_103,Uasin Gishu,18.951052631578968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_104,Uasin Gishu,18.813157894736875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_105,Uasin Gishu,18.526315789473713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_106,Uasin Gishu,18.73368421052634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_107,Uasin Gishu,19.398421052631605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_108,Uasin Gishu,19.720526315789495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_109,Uasin Gishu,20.306315789473718,"{""type"":""MultiPoint"",""coordinates"":[]}"
